waktu,username,text;
2022-02-05 13:20:34+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5';
2022-02-05 13:20:33+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10561';
2022-02-05 13:20:27+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 4';
2022-02-05 13:20:21+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10560';
2022-02-05 13:20:19+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 3';
2022-02-05 13:20:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10559';
2022-02-05 13:20:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10558';
2022-02-05 13:19:58+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 2';
2022-02-05 13:19:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10557';
2022-02-05 13:19:48+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10556';
2022-02-05 13:19:37+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10555';
2022-02-05 13:19:27+00:00,Dayang Fazal 🇲🇾🇵🇸,b'Aku ada kerja mau buat semangat mau setelkan tadi tapi mood ke laut terus bila nampak ada 2 bakul kain untuk di l';
2022-02-05 13:19:10+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10554';
2022-02-05 13:19:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10553';
2022-02-05 13:19:00+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10552';
2022-02-05 13:18:54+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10551';
2022-02-05 13:18:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10550';
2022-02-05 13:18:37+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10549';
2022-02-05 13:18:34+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:18:31+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10548';
2022-02-05 13:18:26+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:18:26+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10547';
2022-02-05 13:18:21+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10546';
2022-02-05 13:18:19+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:18:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10545';
2022-02-05 13:18:16+00:00,SP,b'RT Ini aku lagi di teras rumah sama mbak driver grabfood Ada yg isengin si mbak driver order makanan dg alamat ku dan belum';
2022-02-05 13:18:12+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:18:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10544';
2022-02-05 13:18:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10543';
2022-02-05 13:18:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10542';
2022-02-05 13:17:46+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10541';
2022-02-05 13:17:45+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 190';
2022-02-05 13:17:42+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 189';
2022-02-05 13:17:35+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 187';
2022-02-05 13:17:22+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 184';
2022-02-05 13:17:19+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10540';
2022-02-05 13:17:18+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 183';
2022-02-05 13:17:13+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 182';
2022-02-05 13:17:12+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10539';
2022-02-05 13:17:09+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 181';
2022-02-05 13:17:05+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 180';
2022-02-05 13:17:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10538';
2022-02-05 13:17:01+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 179';
2022-02-05 13:16:59+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10537';
2022-02-05 13:16:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10536';
2022-02-05 13:16:54+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 178';
2022-02-05 13:16:50+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 177';
2022-02-05 13:16:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10535';
2022-02-05 13:16:46+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 176';
2022-02-05 13:16:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10534';
2022-02-05 13:16:42+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 175';
2022-02-05 13:16:38+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 174';
2022-02-05 13:16:37+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10533';
2022-02-05 13:16:34+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 173';
2022-02-05 13:16:32+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10532';
2022-02-05 13:16:29+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 172';
2022-02-05 13:16:25+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9549';
2022-02-05 13:16:25+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 171';
2022-02-05 13:16:21+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9548';
2022-02-05 13:16:20+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 170';
2022-02-05 13:16:16+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9547';
2022-02-05 13:16:16+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 169';
2022-02-05 13:16:11+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9546';
2022-02-05 13:16:08+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 168';
2022-02-05 13:16:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10531';
2022-02-05 13:16:06+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9545';
2022-02-05 13:16:05+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 167';
2022-02-05 13:16:01+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9544';
2022-02-05 13:15:58+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10530';
2022-02-05 13:15:56+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9543';
2022-02-05 13:15:56+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 166';
2022-02-05 13:15:52+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9542';
2022-02-05 13:15:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10529';
2022-02-05 13:15:50+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 165';
2022-02-05 13:15:45+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 164';
2022-02-05 13:15:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10528';
2022-02-05 13:15:41+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 163';
2022-02-05 13:15:37+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10527';
2022-02-05 13:15:36+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:15:34+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 162';
2022-02-05 13:15:29+00:00,ogut,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 161';
2022-02-05 13:15:29+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:15:22+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:15:14+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:15:10+00:00,ogut,b'RT GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI';
2022-02-05 13:14:46+00:00,Treee 🍒,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9541';
2022-02-05 13:14:40+00:00,Syamfitra,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI';
2022-02-05 13:14:32+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10526';
2022-02-05 13:14:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10525';
2022-02-05 13:14:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10524';
2022-02-05 13:14:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10523';
2022-02-05 13:14:12+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10522';
2022-02-05 13:14:09+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10521';
2022-02-05 13:14:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10520';
2022-02-05 13:13:34+00:00,Yamie Panda,b'GoFood GrabFood atau ShopeeFood aja Kak';
2022-02-05 13:12:33+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:12:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10519';
2022-02-05 13:12:26+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:12:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10518';
2022-02-05 13:12:19+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:12:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10517';
2022-02-05 13:12:12+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:12:09+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10516';
2022-02-05 13:12:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10515';
2022-02-05 13:11:59+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10514';
2022-02-05 13:11:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10513';
2022-02-05 13:11:46+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10512';
2022-02-05 13:11:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10511';
2022-02-05 13:11:32+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10510';
2022-02-05 13:11:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10509';
2022-02-05 13:11:12+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10508';
2022-02-05 13:11:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10507';
2022-02-05 13:11:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10506';
2022-02-05 13:10:56+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10505';
2022-02-05 13:10:51+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10504';
2022-02-05 13:10:42+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10503';
2022-02-05 13:10:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10502';
2022-02-05 13:10:28+00:00,♡ammy♡,b'bodo grabfood dah sejam aku tunggu makanan pastu dah sejam tu terus auto cancel order ee babinya nasib belum kul 10';
2022-02-05 13:10:24+00:00,illy capek😭,b'wkwk mamah aku bbrp hari gitu nunggu abg grabfood didepan udah nanyain ayam geprek ya pak eh ka';
2022-02-05 13:10:21+00:00,cikfiza,b'Pehal pulak grabfood ni Tak jumpa location rumah i pulak Hurmm nak kene masak ke ni';
2022-02-05 13:09:46+00:00,@is_pelssy,b'RT Ini aku lagi di teras rumah sama mbak driver grabfood Ada yg isengin si mbak driver order makanan dg alamat ku dan belum';
2022-02-05 13:09:33+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:09:25+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:09:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10501';
2022-02-05 13:09:18+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:09:11+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:09:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10500';
2022-02-05 13:08:54+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10499';
2022-02-05 13:08:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10498';
2022-02-05 13:08:45+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10497';
2022-02-05 13:08:38+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10496';
2022-02-05 13:08:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10495';
2022-02-05 13:08:28+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10494';
2022-02-05 13:08:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10493';
2022-02-05 13:08:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10492';
2022-02-05 13:08:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10491';
2022-02-05 13:07:46+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10490';
2022-02-05 13:07:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10489';
2022-02-05 13:07:28+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10488';
2022-02-05 13:07:25+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10487';
2022-02-05 13:07:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10486';
2022-02-05 13:07:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10485';
2022-02-05 13:07:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10484';
2022-02-05 13:06:58+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10483';
2022-02-05 13:06:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10482';
2022-02-05 13:06:42+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10481';
2022-02-05 13:06:36+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10480';
2022-02-05 13:06:33+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:06:26+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:06:24+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10479';
2022-02-05 13:06:19+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:06:19+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10478';
2022-02-05 13:06:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10477';
2022-02-05 13:06:12+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:06:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10476';
2022-02-05 13:06:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10475';
2022-02-05 13:05:56+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10474';
2022-02-05 13:05:36+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10473';
2022-02-05 13:05:31+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10472';
2022-02-05 13:05:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10471';
2022-02-05 13:05:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10470';
2022-02-05 13:05:13+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10469';
2022-02-05 13:05:08+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10468';
2022-02-05 13:05:06+00:00,HaQ,b'robinnn Abng grabfood Or panda';
2022-02-05 13:05:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10467';
2022-02-05 13:04:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10466';
2022-02-05 13:04:52+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10465';
2022-02-05 13:04:46+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10464';
2022-02-05 13:04:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10463';
2022-02-05 13:04:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10462';
2022-02-05 13:04:30+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10461';
2022-02-05 13:04:25+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10460';
2022-02-05 13:04:16+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10459';
2022-02-05 13:04:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10458';
2022-02-05 13:03:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10457';
2022-02-05 13:03:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10456';
2022-02-05 13:03:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10455';
2022-02-05 13:03:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10454';
2022-02-05 13:03:34+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10453';
2022-02-05 13:03:33+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:03:32+00:00,jasa tag au 2k=100@,b'promo gofood grabfood min belaja 20k cash ada ga zonauang';
2022-02-05 13:03:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10452';
2022-02-05 13:03:26+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:03:21+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10451';
2022-02-05 13:03:19+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:03:13+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10450';
2022-02-05 13:03:12+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:02:18+00:00,f i r h a n 🇲🇨,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Jadi yang Paling Hoki Jajan amp Belanja Sepuasnya Diskonnya Be';
2022-02-05 13:02:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10449';
2022-02-05 13:02:14+00:00,f i r h a n 🇲🇨,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Jadi yang Paling Hoki Jajan amp Belanja Sepuasnya Diskonnya Be';
2022-02-05 13:02:13+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10448';
2022-02-05 13:02:09+00:00,f i r h a n 🇲🇨,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Jadi yang Paling Hoki Jajan amp Belanja Sepuasnya Diskonnya Be';
2022-02-05 13:02:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10447';
2022-02-05 13:02:05+00:00,f i r h a n 🇲🇨,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Jadi yang Paling Hoki Jajan amp Belanja Sepuasnya Diskonnya Be';
2022-02-05 13:02:02+00:00,f i r h a n 🇲🇨,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Jadi yang Paling Hoki Jajan amp Belanja Sepuasnya Diskonnya Be';
2022-02-05 13:01:58+00:00,f i r h a n 🇲🇨,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Jadi yang Paling Hoki Jajan amp Belanja Sepuasnya Diskonnya Be';
2022-02-05 13:01:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10446';
